PTHR13832.SF24.mod	GB DEF: HOMEOBOX-CONTAINING PROTEIN
PTHR13832.SF128.mod	 PROTEIN PHOSPHATASE DOMAIN-CONTAINING PROTEIN
PTHR13832.SF94.mod	PROTEIN PHOSPHATASE 2C DELTA
PTHR13832.SF96.mod	PROTEIN PHOSPHATASE 2C ETA, ZETA
PTHR13832.SF187.mod	PROTEIN PHOSPHATASE TYPE 2C
PTHR13832.SF95.mod	PROTEIN PHOSPHATASE
PTHR13832.SF188.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13832.SF142.mod	PREDICTED PROTEIN
PTHR13832.SF129.mod	 PROTEIN PHOSPHATASE DOMAIN-CONTAINING PROTEIN
PTHR13832.SF152.mod	DPP2C1
PTHR13832.SF149.mod	SUBFAMILY NOT NAMED
PTHR13832.SF124.mod	 PREDICTED: HYPOTHETICAL PROTEIN, PARTIAL
PTHR13832.SF180.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF186.mod	SUBFAMILY NOT NAMED
PTHR13832.SF179.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF189.mod	PROTEIN PHOSPHATASE 2C-RELATED PROTEIN (FRAGMENT)
PTHR13832.SF114.mod	PROTEIN PHOSPHATASE 2C-LIKE PROTEIN
PTHR13832.SF91.mod	PROTEIN PHOSPHATASE 2C GAMMA
PTHR13832.SF153.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF177.mod	PROTEIN SERINE/THREONINE PHOSPHATASE
PTHR13832.SF109.mod	SUBFAMILY NOT NAMED
PTHR13832.SF136.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF154.mod	PROTEIN PHOSPHATASE 2C CONTAINING PROTEIN
PTHR13832.SF123.mod	SUBFAMILY NOT NAMED
PTHR13832.SF193.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF151.mod	ZGC:162985 PROTEIN
PTHR13832.SF190.mod	PREDICTED PROTEIN
PTHR13832.SF163.mod	SUBFAMILY NOT NAMED
PTHR13832.SF164.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13832.SF194.mod	GLL2757 PROTEIN
PTHR13832.SF195.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF185.mod	PROTEIN PHOSPHATASE 2C
PTHR13832.SF90.mod	PROTEIN PHOSPHATASE 2C ALPHA, BETA
PTHR13832.SF175.mod	SUBFAMILY NOT NAMED
PTHR13832.SF144.mod	SUBFAMILY NOT NAMED
PTHR13832.SF3.mod	GB DEF: HYPOTHETICAL PROTEIN AT3G63330
PTHR13832.SF181.mod	SPALTEN (PROTEIN SERINE/THREONINE PHOSPHATASE) (SIMILAR TO ENTAMOEBA HISTOLYTICA
PTHR13832.SF176.mod	SUBFAMILY NOT NAMED
PTHR13832.SF43.mod	GB DEF: PROTEIN PHOSPHATASE 2C-LIKE PROTEIN
PTHR13832.SF116.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13832.SF168.mod	SUBFAMILY NOT NAMED
PTHR13832.SF196.mod	PROTEIN PHOSPHATASE 2C
PTHR13832.SF172.mod	 PROTEIN PHOSPHATASE 2C, PUTATIVE / PP2C, PUTATIVE
PTHR13832.SF99.mod	PROTEIN PHOSPHATASE 2C
PTHR13832.SF102.mod	SUBFAMILY NOT NAMED
PTHR13832.SF11.mod	GB DEF: HYPOTHETICAL PROTEIN
PTHR13832.SF159.mod	SUBFAMILY NOT NAMED
PTHR13832.SF113.mod	PROTEIN PHOSPHATASE 2C, PUTATIVE
PTHR13832.SF125.mod	SUBFAMILY NOT NAMED
PTHR13832.SF117.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13832.SF169.mod	SUBFAMILY NOT NAMED
PTHR13832.SF105.mod	SUBFAMILY NOT NAMED
PTHR13832.SF134.mod	PROTEIN PHOSPHATASE (FRAGMENT)
PTHR13832.SF103.mod	SUBFAMILY NOT NAMED
PTHR13832.SF120.mod	SUBFAMILY NOT NAMED
PTHR13832.SF183.mod	PROTEIN PHOSPHATASE 2C-LIKE DOMAIN-CONTAINING PROTEIN
PTHR13832.SF161.mod	SUBFAMILY NOT NAMED
PTHR13832.SF192.mod	 PROTEIN PHOSPHATASE 2C, PUTATIVE / PP2C, PUTATIVE
PTHR13832.SF167.mod	 PROTEIN PHOSPHATASE 2C CONTAINING PROTEIN
PTHR13832.SF156.mod	 PROTEIN PHOSPHATASE 2C CONTAINING PROTEIN
PTHR13832.SF162.mod	 PROTEIN PHOSPHATASE 2C CONTAINING PROTEIN
PTHR13832.SF155.mod	 PROTEIN PHOSPHATASE 2C CONTAINING PROTEIN
PTHR13832.SF145.mod	 PROTEIN PHOSPHATASE 2C, PUTATIVE / PP2C, PUTATIVE
PTHR13832.SF121.mod	PP2C-LIKE DOMAIN-CONTAINING PROTEIN C3ORF48  [SOURCE:UNIPROTKB/SWISS-PROT;ACC:A8
PTHR13832.SF158.mod	 PROTEIN PHOSPHATASE 2C CONTAINING PROTEIN
PTHR13832.SF126.mod	SUBFAMILY NOT NAMED
PTHR13832.SF25.mod	PROTEIN PHOSPHATASE, PLANT
PTHR13832.SF135.mod	PROTEIN PHOSPHATASE-LIKE PROTEIN
PTHR13832.SF141.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13832.SF127.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF44.mod	GB DEF: PROTEIN PHOSPHATASE 2C HOMOLOG 4 (EC 3.1.3.16) (PP2C-4)
PTHR13832.SF111.mod	METALLOPEPTIDASE FAMILY M24 CONTAINING PROTEIN
PTHR13832.SF191.mod	OS12G0198200 PROTEIN
PTHR13832.SF112.mod	SUBFAMILY NOT NAMED
PTHR13832.SF17.mod	 PREDICTED: SIMILAR TO MGC97819 PROTEIN, PARTIAL
PTHR13832.SF182.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF197.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13832.SF184.mod	SUBFAMILY NOT NAMED
PTHR13833.mag.mod	FAMILY NOT NAMED
PTHR13833.SF6.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13833.SF11.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13833.SF15.mod	NUCLEAR PROTEIN-LIKE (PUTATIVE UNCHARACTERIZED PROTEIN) (OS01G0101600 PROTEIN)
PTHR13833.SF20.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13833.SF19.mod	GLL0387 PROTEIN
PTHR13833.SF16.mod	 NHL REPEAT-CONTAINING PROTEIN
PTHR13833.SF14.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13833.SF17.mod	SURFACE ANTIGEN GENE
PTHR13833.SF3.mod	 HYPOTHETICAL PROTEIN CBG07089
PTHR13833.SF13.mod	SUBFAMILY NOT NAMED
PTHR13833.SF18.mod	PUTATIVE UNCHARACTERIZED PROTEIN SCO0142
PTHR13842.mag.mod	FAMILY NOT NAMED
PTHR13842.SF3.mod	 PREDICTED: HYPOTHETICAL PROTEIN
PTHR13842.SF4.mod	SUBFAMILY NOT NAMED
PTHR13842.SF2.mod	 HYPOTHETICAL PROTEIN CBG13367
PTHR13843.mag.mod	FAMILY NOT NAMED
PTHR13843.SF4.mod	MICROTUBULE-ASSOCIATED PROTEIN 1-INSECT
PTHR13843.SF1.mod	MICROTUBULE-ASSOCIATED PROTEIN RELATED
PTHR13843.SF7.mod	SUBFAMILY NOT NAMED
PTHR13843.SF5.mod	MICROTUBULE-ASSOCIATED PROTEIN 1B
PTHR13843.SF6.mod	MICROTUBULE-ASSOCIATED PROTEIN 1A
PTHR13843.SF8.mod	MICROTUBULE-ASSOCIATED PROTEIN 1S (MAP-1S)(BPY2-INTERACTING PROTEIN 1)(MICROTUBU
PTHR13844.mag.mod	FAMILY NOT NAMED
PTHR13844.SF0.mod	SUBFAMILY NOT NAMED
PTHR13847.mag.mod	FAMILY NOT NAMED
PTHR13847.SF55.mod	FAD DEPENDENT OXIDOREDUCTASE FAMILY PROTEIN
PTHR13847.SF104.mod	TRNA 5-METHYLAMINOMETHYL-2-THIOURIDINE BIOSYNTHESIS BIFUNCTIONAL PROTEIN MNMC
PTHR13847.SF26.mod	D-AMINO ACID OXIDASE FAMILY
PTHR13847.SF72.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF8.mod	FAD OXIDOREDUCTASE
PTHR13847.SF20.mod	FAD DEPENDENT OXIDOREDUCTASE
PTHR13847.SF69.mod	UNCHARACTERIZED PROTEIN YGAF
PTHR13847.SF45.mod	SARCOSINE DEHYDROGENASE, MITOCHONDRIAL PRECURSOR (SARDH)(EC 1.5.99.1)(BPR-2) [SO
PTHR13847.SF57.mod	PREDICTED PROTEIN
PTHR13847.SF50.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF41.mod	SUBFAMILY NOT NAMED
PTHR13847.SF60.mod	PUTATIVE UNCHARACTERIZED PROTEIN SCO4181
PTHR13847.SF49.mod	SUBFAMILY NOT NAMED
PTHR13847.SF37.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13847.SF54.mod	L-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL
PTHR13847.SF76.mod	OXIDOREDUCTASE, PUTATIVE
PTHR13847.SF80.mod	FAD DEPENDENT OXIDOREDUCTASE
PTHR13847.SF86.mod	PUTATIVE OXIDOREDUCTASE
PTHR13847.SF58.mod	 UNKNOWN PROTEIN
PTHR13847.SF40.mod	SUBFAMILY NOT NAMED
PTHR13847.SF106.mod	SARCOSINE OXIDASE BETA SUBUNIT
PTHR13847.SF7.mod	FAD OXIDOREDUCTASE
PTHR13847.SF65.mod	GLL2207 PROTEIN
PTHR13847.SF2.mod	FAD OXIDOREDUCTASE
PTHR13847.SF30.mod	OXIDOREDUCTASE, SOXB-LIKE, PUTATIVE (SOXB-LIKE)
PTHR13847.SF105.mod	SUBFAMILY NOT NAMED
PTHR13847.SF95.mod	BLR7719 PROTEIN
PTHR13847.SF61.mod	PUTATIVE OXIDOREDUCTASE
PTHR13847.SF88.mod	BLL6826 PROTEIN
PTHR13847.SF47.mod	SUBFAMILY NOT NAMED
PTHR13847.SF56.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF12.mod	FAD OXIDOREDUCTASE
PTHR13847.SF84.mod	ZINC-BINDING PROTEIN (YIPPEE), PUTATIVE
PTHR13847.SF107.mod	SUBFAMILY NOT NAMED
PTHR13847.SF87.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF92.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13847.SF23.mod	NAD DEHYDROGENASE
PTHR13847.SF62.mod	PUTATIVE UNCHARACTERIZED PROTEIN SCO4113
PTHR13847.SF96.mod	BLR6442 PROTEIN
PTHR13847.SF94.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF85.mod	PUTATIVE IRON-SULFUR BINDING OXIDOREDUCTASE
PTHR13847.SF67.mod	OXIDOREDUCTASE
PTHR13847.SF22.mod	NAD DEHYDROGENASE
PTHR13847.SF38.mod	 AMINOMETHYLTRANSFERASE
PTHR13847.SF77.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF4.mod	FAD OXIDOREDUCTASE
PTHR13847.SF17.mod	NAD DEHYDROGENASE
PTHR13847.SF64.mod	GLR1472 PROTEIN
PTHR13847.SF53.mod	PUTATIVE UNCHARACTERIZED PROTEIN (PUTATIVE UNCHARACTERIZED PROTEIN B2E7.160)
PTHR13847.SF83.mod	SUBFAMILY NOT NAMED
PTHR13847.SF82.mod	SARCOSINE OXIDASE ALPHA SUBUNIT
PTHR13847.SF103.mod	OPINE OXIDASE SUBUNIT B
PTHR13847.SF15.mod	NAD DEHYDROGENASE
PTHR13847.SF39.mod	FOLATE-BINDING PROTEIN YGFZ
PTHR13847.SF74.mod	PREDICTED PROTEIN (FRAGMENT)
PTHR13847.SF34.mod	GLL2484 PROTEIN
PTHR13847.SF93.mod	LYCOPENE BETA AND EPSILON CYCLASE
PTHR13847.SF108.mod	FAD DEPENDENT OXIDOREDUCTASE
PTHR13847.SF42.mod	SUBFAMILY NOT NAMED
PTHR13847.SF102.mod	GLL0956 PROTEIN
PTHR13847.SF68.mod	SUBFAMILY NOT NAMED
PTHR13847.SF100.mod	OXIDOREDUCTASE, PUTATIVE
PTHR13847.SF44.mod	 PREDICTED: SIMILAR TO KIAA1990 PROTEIN, PARTIAL
PTHR13847.SF10.mod	FAD OXIDOREDUCTASE
PTHR13847.SF101.mod	FAD DEPENDENT OXIDOREDUCTASE
PTHR13847.SF78.mod	SUBFAMILY NOT NAMED
PTHR13847.SF91.mod	UPF0673 MEMBRANE PROTEIN C1F5.03C
PTHR13847.SF52.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF75.mod	SUBFAMILY NOT NAMED
PTHR13847.SF97.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF99.mod	SUBFAMILY NOT NAMED
PTHR13847.SF48.mod	SUBFAMILY NOT NAMED
PTHR13847.SF14.mod	FAD OXIDOREDUCTASE
PTHR13847.SF71.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF70.mod	SUBFAMILY NOT NAMED
PTHR13847.SF16.mod	NAD DEHYDROGENASE
PTHR13847.SF46.mod	PROTEIN YIPPEE-LIKE B0546.4
PTHR13847.SF79.mod	PUTATIVE SECRETED OXIDOREDUCTASE
PTHR13847.SF98.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF66.mod	FAD DEPENDENT OXIDOREDUCTASE
PTHR13847.SF18.mod	SARCOSINE DEHYDROGENASE
PTHR13847.SF81.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF63.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF35.mod	SARCOSINE DEHYDROGENASE, MITOCHONDRIAL PRECURSOR (SARDH)(EC 1.5.99.1)(BPR-2) [SO
PTHR13847.SF51.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF19.mod	DIMETHYLGLYCINE DEHYDROGENASE
PTHR13847.SF5.mod	AMINOMETHYLTRANSFERASE
PTHR13847.SF1.mod	YIPPEE PROTEIN
PTHR13847.SF73.mod	 HYPOTHETICAL PROTEIN
PTHR13847.SF13.mod	DAO, FAD DEPENDENT OXIDOREDUCTASE
PTHR13847.SF43.mod	 PREDICTED: SIMILAR TO ENSANGP00000017533, PARTIAL
PTHR13847.SF59.mod	SARCOSINE OXIDASE, SUBUNIT BETA (SOXB-LIKE)
PTHR13847.SF21.mod	GLYCEROL-3-PHOSPHATE DEHYDROGENASE
PTHR13847.SF6.mod	FAD OXIDOREDUCTASE
PTHR13847.SF89.mod	PUTATIBE OXIDOREDUCTASE
PTHR13847.SF36.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13847.SF90.mod	BLR7718 PROTEIN
PTHR13847.SF24.mod	AMINOBUTYRALDEHYDE DEHYDROGENASE
PTHR13850.mag.mod	FAMILY NOT NAMED
PTHR13850.SF3.mod	 PREDICTED: SIMILAR TO PLEIOTROPHIN (PTN) (HEPARIN-BINDING GROWTH-ASSOCIATED MOL
PTHR13850.SF1.mod	PLEIOTROPHIC FACTOR-BETA
PTHR13850.SF2.mod	PLEIOTROPHIC FACTOR-ALPHA
PTHR13851.mag.mod	FAMILY NOT NAMED
PTHR13851.SF2.mod	SUBFAMILY NOT NAMED
PTHR13852.mag.mod	FAMILY NOT NAMED
PTHR13852.SF6.mod	 PREDICTED: SIMILAR TO ENSANGP00000002826, PARTIAL
PTHR13852.SF5.mod	 PREDICTED: SIMILAR TO ENSANGP00000002826, PARTIAL
PTHR13852.SF3.mod	SUBFAMILY NOT NAMED
PTHR13856.mag.mod	FAMILY NOT NAMED
PTHR13856.SF6.mod	WD REPEAT AND FYVE DOMAIN CONTAINING 1 (WDFY1)
PTHR13856.SF60.mod	GAT DOMAIN CONTAINING PROTEIN
PTHR13856.SF28.mod	TARGET OF MYB1-LIKE 1 (TOM1L1)
PTHR13856.SF8.mod	VACUOLAR PROTEIN SORTING-ASSOCIATED (VPS27)
PTHR13856.SF34.mod	GOLGI ASSOCIATED, GAMMA ADAPTIN EAR CONTAINING, ARF BINDING PROTEIN 3 (GGA3)
PTHR13856.SF50.mod	HYPOTHETICAL PROTEIN LOC393651  [SOURCE:REFSEQ PEPTIDE;ACC:NP_956972]
PTHR13856.SF5.mod	WD REPEAT AND FYVE DOMAIN CONTAINING (WDFY)
PTHR13856.SF9.mod	GB DEF: PRION-LIKE-(Q/N-RICH)-DOMAIN-BEARING PROTEIN PROTEIN 9
PTHR13856.SF43.mod	GOLGI ASSOCIATED, GAMMA ADAPTIN EAR CONTAINING, ARF BINDING PROTEIN (GGA), PLANT
PTHR13856.SF62.mod	SUBFAMILY NOT NAMED
PTHR13856.SF46.mod	LAS17-BINDING PROTEIN 5 (LSB5)
PTHR13856.SF63.mod	SUBFAMILY NOT NAMED
PTHR13856.SF23.mod	SIGNAL TRANSDUCING ADAPTER MOLECULE (STAM)
PTHR13856.SF7.mod	WD REPEAT AND FYVE DOMAIN CONTAINING 2 (WDYFY2)
PTHR13856.SF49.mod	SUBFAMILY NOT NAMED
PTHR13856.SF48.mod	SUBFAMILY NOT NAMED
PTHR13856.SF25.mod	SIGNAL TRANSDUCING ADAPTER MOLECULE 2 (STAM2)
PTHR13856.SF31.mod	TARGET OF MYB1-LIKE 2 (TOM1L2)
PTHR13856.SF58.mod	GAT DOMAIN-CONTAINING PROTEIN
PTHR13856.SF35.mod	GOLGI ASSOCIATED, GAMMA ADAPTIN EAR CONTAINING, ARF BINDING PROTEIN RELATED (GGA-RELATED)
PTHR13856.SF2.mod	GB DEF: MUS MUSCULUS ADULT MALE MEDULLA OBLONGATA CDNA, RIKEN FULL-LENGTH ENRICHED LIBRA
PTHR13856.SF53.mod	PUTATIVE UNCHARACTERIZED PROTEIN FBXA-169
PTHR13856.SF24.mod	SIGNAL TRANSDUCING ADAPTER MOLECULE (STAM)
PTHR13856.SF27.mod	TARGET OF MYB1 RELATED (TOM1 - RELATED), PLANT
PTHR13856.SF45.mod	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE (HGS)
PTHR13856.SF37.mod	GOLGI ASSOCIATED, GAMMA ADAPTIN EAR CONTAINING, ARF BINDING PROTEIN 2 (GGA2)
PTHR13856.SF30.mod	TARGET OF MYB1 RELATED (TOM1-RELATED)
PTHR13856.SF59.mod	 HYPOTHETICAL PROTEIN
PTHR13856.SF32.mod	TARGET OF MYB1 (TOM1)
PTHR13856.SF51.mod	SUBFAMILY NOT NAMED
PTHR13856.SF52.mod	SUBFAMILY NOT NAMED
PTHR13856.SF22.mod	PRION-LIKE-(Q/N-RICH)-DOMAIN-BEARING PROTEIN PROTEIN 19
PTHR13856.SF47.mod	SIGNAL TRANSDUCING ADAPTER MOLECULE (STAM)-RELATED
PTHR13856.SF44.mod	SIGNAL TRANSDUCING ADAPTER MOLECULE (STAM)
PTHR13856.SF57.mod	 HYPOTHETICAL PROTEIN
PTHR13856.SF64.mod	OS07G0618600 PROTEIN
PTHR13856.SF1.mod	UNCHARACTERIZED
PTHR13856.SF33.mod	GOLGI ASSOCIATED, GAMMA ADAPTIN EAR CONTAINING, ARF BINDING PROTEIN RELATED (GGA-RELATED), DROSOPHILA
PTHR13856.SF54.mod	SUBFAMILY NOT NAMED
PTHR13856.SF56.mod	 BAR/SH3 DOMAIN CONTAINING PROTEIN
PTHR13856.SF4.mod	WD REPEAT AND FYVE DOMAIN CONTAINING (WDFY)
PTHR13856.SF55.mod	SUBFAMILY NOT NAMED
PTHR13856.SF61.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR13856.SF26.mod	SIGNAL TRANSDUCING ADAPTER MOLECULE 1 (STAM1)
PTHR13856.SF29.mod	TARGET OF MYB1 RELATED (TOM1-RELATED)
PTHR13856.SF3.mod	GB DEF: SEED PROTEIN B32E (FRAGMENT)
PTHR13856.SF36.mod	GOLGI ASSOCIATED, GAMMA ADAPTIN EAR CONTAINING, ARF BINDING PROTEIN 1 (GGA1)
PTHR13857.mag.mod	FAMILY NOT NAMED
PTHR13857.SF12.mod	APOBEC3F
PTHR13857.SF13.mod	DNA DC->DU-EDITING ENZYME APOBEC-3H (EC 3.5.4.-)(APOLIPOPROTEIN B MRNA-EDITING E
PTHR13857.SF19.mod	ACTIVATION-INDUCED CYTIDINE DEAMINASE (EC 3.5.4.5)(CYTIDINE AMINOHYDROLASE) [SOU
PTHR13857.SF18.mod	SUBFAMILY NOT NAMED
PTHR13857.SF4.mod	APOLIPOPROTEIN B MRNA EDITING ENZYME 2
PTHR13857.SF10.mod	ACTIVATION-INDUCED CYTIDINE DEAMINASE
PTHR13857.SF17.mod	PROBABLE DNA DC->DU-EDITING ENZYME APOBEC-3D (EC 3.5.4.-) [SOURCE:UNIPROTKB/SWIS
PTHR13857.SF14.mod	SUBFAMILY NOT NAMED
PTHR13857.SF3.mod	APOLIPOPROTEIN B MRNA EDITING ENZYME 1
PTHR13857.SF8.mod	ARP10 PROTEIN
PTHR13857.SF5.mod	DNA DC->DU EDITING ENZYME APOBEC-3G
PTHR13857.SF9.mod	DNA DC->DU EDITING ENZYME APOBEC-3 (APOLIPOPROTEIN B EDITING COMPLEX 3)
PTHR13857.SF11.mod	PHORBOLIN-RELATED
PTHR13857.SF7.mod	DNA DC->DU EDITING ENZYME APOBEC-3D
PTHR13857.SF15.mod	PROBABLE DNA DC->DU-EDITING ENZYME APOBEC-3B
PTHR13857.SF16.mod	SUBFAMILY NOT NAMED
PTHR13859.mag.mod	FAMILY NOT NAMED
PTHR13859.SF2.mod	GRUNGE
PTHR13859.SF3.mod	ARGININE-GLUTAMIC ACID DIPEPTIDE REPEATS PROTEIN (ATROPHIN-1-RELATED PROTEIN)(AT
PTHR13859.SF4.mod	CG6964-PC, ISOFORM C
PTHR13859.SF1.mod	ATROPHIN-1
PTHR13861.mag.mod	FAMILY NOT NAMED
PTHR13861.SF0.mod	SUBFAMILY NOT NAMED
PTHR13863.mag.mod	FAMILY NOT NAMED
PTHR13863.SF5.mod	 EDM2; TRANSCRIPTION FACTOR
PTHR13863.SF2.mod	NOVEL PROTEIN (FRAGMENT)
PTHR13864.mag.mod	FAMILY NOT NAMED
PTHR13864.SF7.mod	 PREDICTED: SIMILAR TO T-CELL ACUTE LYMPHOCYTIC LEUKEMIA-1 PROTEIN HOMOLOG (TAL-
PTHR13864.SF9.mod	SUBFAMILY NOT NAMED
PTHR13864.SF5.mod	HELIX-LOOP-HELIX PROTEIN HEN
PTHR13864.SF2.mod	T-CELL ACUTE LYMPHOCYTIC LEUKEMIA 1/STEM CELL LEUKEMIA PROTEIN (TAL-1/SCL)
PTHR13864.SF3.mod	LYMPHOBLASTIC LEUKEMIA 1 (LYL-1)
PTHR13864.SF8.mod	TRANSCRIPTION FACTOR
PTHR13864.SF6.mod	T-CELL ACUTE LYMPHOCYTIC LEUKEMIA 2
PTHR13864.SF1.mod	BASIC HELIX-LOOP-HELIX PROTEIN-RELATED
PTHR13865.mag.mod	FAMILY NOT NAMED
PTHR13865.SF16.mod	TIGHT JUNCTION PROTEIN 2B  [SOURCE:REFSEQ PEPTIDE;ACC:NP_001002366]
PTHR13865.SF11.mod	TIGHT JUNCTION PROTEIN ZO-3
PTHR13865.SF20.mod	 PREDICTED: SIMILAR TO TAMA
PTHR13865.SF5.mod	GB DEF: HYPOTHETICAL PROTEIN F44D12.1
PTHR13865.SF8.mod	TIGHT JUNCTION PROTEIN TAMA, INSECT
PTHR13865.SF15.mod	SUBFAMILY NOT NAMED
PTHR13865.SF19.mod	SUBFAMILY NOT NAMED
PTHR13865.SF10.mod	TIGHT JUNCTION PROTEIN ZO-2
PTHR13865.SF21.mod	SUBFAMILY NOT NAMED
PTHR13865.SF9.mod	TIGHT JUNCTION PROTEIN ZO-1
PTHR13865.SF13.mod	TIGHT JUNCTION PROTEIN-RELATED
PTHR13865.SF18.mod	SUBFAMILY NOT NAMED
PTHR13865.SF6.mod	DISCS, LARGE HOMOLOG 5 (DLG5) (P-DLG)
PTHR13865.SF7.mod	GB DEF: HYPOTHETICAL PROTEIN Y105E8A.26
PTHR13865.SF14.mod	SUBFAMILY NOT NAMED
PTHR13865.SF17.mod	TIGHT JUNCTION PROTEIN 3
PTHR13866.mag.mod	FAMILY NOT NAMED
PTHR13866.SF6.mod	SUBFAMILY NOT NAMED
PTHR13866.SF5.mod	SPARC SECRETED PROTEIN
PTHR13866.SF2.mod	SPARC-LIKE PROTEIN 1
PTHR13866.SF1.mod	SPARC
PTHR13866.SF8.mod	OSTEONECTIN (SPARC)
PTHR13866.SF7.mod	SUBFAMILY NOT NAMED
PTHR13869.mag.mod	FAMILY NOT NAMED
PTHR13869.SF19.mod	SUBFAMILY NOT NAMED
PTHR13869.SF17.mod	SUBFAMILY NOT NAMED
PTHR13869.SF15.mod	MYELIN PROTEIN ZERO-LIKE PROTEIN 1 PRECURSOR (PROTEIN ZERO-RELATED) [SOURCE:UNIP
PTHR13869.SF18.mod	SUBFAMILY NOT NAMED
PTHR13869.SF14.mod	SODIUM CHANNEL BETA 4 SUBUNIT
PTHR13869.SF12.mod	EPITHELIAL-V-LIKE ANTIGEN
PTHR13869.SF7.mod	MYELIN P0
PTHR13869.SF13.mod	UNCHARACTERIZED
PTHR13869.SF16.mod	MYELIN PROTEIN ZERO-LIKE PROTEIN 1 PRECURSOR (PROTEIN ZERO-RELATED) [SOURCE:UNIP
PTHR13869.SF3.mod	SODIUM CHANNEL BETA 2 SUBUNIT
PTHR13871.mag.mod	FAMILY NOT NAMED
PTHR13871.SF12.mod	 PREDICTED: SIMILAR TO CHAIN A, NMR-STRUCTURE OF TRYPAREDOXIN 1
PTHR13871.SF9.mod	 PREDICTED: SIMILAR TO MGC83491 PROTEIN
PTHR13871.SF17.mod	 PREDICTED: SIMILAR TO PDI-LIKE PROTEIN, PARTIAL
PTHR13871.SF16.mod	 PREDICTED: HYPOTHETICAL PROTEIN, PARTIAL
PTHR13871.SF8.mod	 PREDICTED: SIMILAR TO RIKEN CDNA 4930519N16
PTHR13871.SF10.mod	SUBFAMILY NOT NAMED
PTHR13871.SF21.mod	NUCLEOREDOXIN 1
PTHR13871.SF5.mod	THIOREDOXIN
PTHR13871.SF18.mod	TRYPAREDOXIN, PUTATIVE
PTHR13871.SF6.mod	NUCLEOREDOXIN
PTHR13871.SF2.mod	NUCLEOREDOXIN
PTHR13871.SF15.mod	 PREDICTED: SIMILAR TO NUCLEOREDOXIN
PTHR13871.SF4.mod	THIOREDOXIN
PTHR13871.SF7.mod	SUBFAMILY NOT NAMED
PTHR13871.SF1.mod	GB DEF: PDI-LIKE PROTEIN-RELATED
PTHR13871.SF11.mod	 PREDICTED: SIMILAR TO PDI-LIKE PROTEIN, PARTIAL
PTHR13871.SF3.mod	THIOREDOXIN 6
PTHR13871.SF20.mod	NUCLEOREDOXIN (FRAGMENT)
PTHR13871.SF19.mod	NUCLEOREDOXIN 2
PTHR13871.SF14.mod	 PREDICTED: SIMILAR TO NUCLEOREDOXIN
PTHR13871.SF13.mod	 PREDICTED: SIMILAR TO NUCLEOREDOXIN
PTHR13872.mag.mod	FAMILY NOT NAMED
PTHR13872.SF19.mod	OLIGOSACCHARYL TRANSFERASE STT3 SUBUNIT (B5) (INTEGRAL MEMBRANE PROTEIN 1)
PTHR13872.SF7.mod	 PREDICTED: SIMILAR TO 60S RIBOSOMAL PROTEIN L35
